"id_block" "species" "sample_size" "slope_temperature" "slope_rainfall" "abs_slope_temperature" "abs_slope_rainfall" "fam_sys_known50" "fam_sys_inferred50" "coop_num" "hand_wing_index" "migration" "mass" "logmass" "latitude" "abs_latitude"
"1261" "18719_1" "Tringa_nebularia" 22 0.0258670054037233 0.00849285710926667 0.0258670054037233 0.00849285710926667 NA NA NA 52.1 3 187 5.23110861685459 65.66 65.66
"1262" "1872_1" "Sterna_paradisaea" 9 0.0428699679451333 -0.0320085359182667 0.0428699679451333 0.0320085359182667 NA NA NA 69.1 3 110 4.70048036579242 54.14139 54.14139
"1263" "18720_1" "Turdus_torquatus" 22 0.0239262935244 -0.00193212830006667 0.0239262935244 0.00193212830006667 "no_fam" "1_no_fam" 1 31.6 3 109 4.69134788222914 50.52528 50.52528
"1264" "18746_1" "Tetrao_urogallus" 18 0.1811223443852 0.000414698547566667 0.1811223443852 0.000414698547566667 "family" "2_family" 2 33.2 1 2716.6 7.90713637738839 56.754904 56.754904
"1265" "18779_1" "Carduelis_citrinella" 18 -0.0212799149429647 0.0410832061629567 0.0212799149429647 0.0410832061629567 NA NA NA 30.3 1 12 2.484906649788 50.52528 50.52528
"1266" "1878_2" "Sterna_paradisaea" 12 0.0591861349628333 0.0140281667271 0.0591861349628333 0.0140281667271 NA NA NA 69.1 3 110 4.70048036579242 54 54
"1267" "18785_1" "Clamator_glandarius" 22 -0.02050868507544 0.0210227303267333 0.02050868507544 0.0210227303267333 "no_fam" "1_no_fam" 1 41.9 3 143 4.96284463025991 50.52528 50.52528
"1268" "18787_1" "Oenanthe_cypriaca" 14 -0.0232801201545667 -0.00483923433854667 0.0232801201545667 0.00483923433854667 NA NA NA 25.8 3 16.6 2.8094026953625 34.904572 34.904572
"1269" "18789_1" "Curruca_melanothorax" 14 0.0422897680216333 -0.0342645265124867 0.0422897680216333 0.0342645265124867 "no_fam" "1_no_fam" 1 18.9 3 11.4 2.43361335540045 34.904572 34.904572
"1270" "1879_2" "Sterna_paradisaea" 17 0.0767148709066667 -0.0315472925791667 0.0767148709066667 0.0315472925791667 NA NA NA 69.1 3 110 4.70048036579242 68.8 68.8
"1271" "1883_1" "Thalasseus_sandvicensis" 9 -0.021908030518 0.0550647604500333 0.021908030518 0.0550647604500333 "family" "2_family" 2 69.3 3 199.8 5.29731686621445 54.14139 54.14139
"1272" "18849_1" "Sagittarius_serpentarius" 13 -0.460010183222047 0.188943214755 0.460010183222047 0.188943214755 "no_fam" "1_no_fam" 1 40.6 2 4017 8.29829063435928 -25.414775 25.414775
"1273" "18852_1" "Melierax_canorus" 10 -0.008682191334 0.326482554894 0.008682191334 0.326482554894 "family" "2_family" 2 39.7 1 663.3 6.49722737653151 -25.414775 25.414775
"1274" "18853_1" "Gyps_africanus" 12 0.137451865646 0.275992545858667 0.137451865646 0.275992545858667 "no_fam" "1_no_fam" 1 39.2 1 5433 8.60024674655152 -25.414775 25.414775
"1275" "18855_1" "Falco_rupicoloides" 10 0.140124674320333 0.116111470113333 0.140124674320333 0.116111470113333 "no_fam" "1_no_fam" 1 50.5 1 261 5.56452040732269 -25.414775 25.414775
"1276" "18856_1" "Terathopius_ecaudatus" 13 0.0660853761647667 0.342140994823333 0.0660853761647667 0.342140994823333 "coop_families" "3_coop_families" 3 46.8 1 2200 7.69621263934641 -25.414775 25.414775
"1277" "18857_1" "Aquila_rapax" 13 0.104458754959 0.180110170594667 0.104458754959 0.180110170594667 "family" "2_family" 2 38.7 3 2236.1 7.7124885559941 -25.414775 25.414775
"1278" "18859_1" "Circaetus_pectoralis" 10 -0.194967461902333 3.38360921666667e-05 0.194967461902333 3.38360921666667e-05 "family" "2_family" 2 43 1 1500 7.3132203870903 -25.414775 25.414775
"1279" "18871_1" "Falco_biarmicus" 12 -0.0725136764701333 -0.236630312409667 0.0725136764701333 0.236630312409667 "no_fam" "1_no_fam" 1 50.6 2 606.1 6.40704498895724 -25.414775 25.414775
"1280" "1891_1" "Tadorna_tadorna" 22 0.211800204302 0.483088089313667 0.211800204302 0.483088089313667 "no_fam" "1_no_fam" 1 51.8 2 1146.8 7.04473073400921 56 56
"1281" "1892_1" "Tadorna_tadorna" 9 -0.244662628274667 -0.0109913374451333 0.244662628274667 0.0109913374451333 "no_fam" "1_no_fam" 1 51.8 2 1146.8 7.04473073400921 40.67389 40.67389
"1282" "1893_1" "Tadorna_tadorna" 28 -0.129087598171667 0.074925703133 0.129087598171667 0.074925703133 "no_fam" "1_no_fam" 1 51.8 2 1146.8 7.04473073400921 48.76972 48.76972
"1283" "1897_1" "Tadorna_tadorna" 28 0.122030272754667 0.0231714141004667 0.122030272754667 0.0231714141004667 "no_fam" "1_no_fam" 1 51.8 2 1146.8 7.04473073400921 51.79 51.79
"1284" "190_1" "Neophema_chrysogaster" 16 -0.0516982974107 0.110347018929 0.0516982974107 0.110347018929 "no_fam" "1_no_fam" 1 43.9 1 45.9 3.8264651170665 -37 37
"1285" "1900_1" "Tadorna_tadorna" 9 0.184169206067133 -0.135611910110033 0.184169206067133 0.135611910110033 "no_fam" "1_no_fam" 1 51.8 2 1146.8 7.04473073400921 39.82278 39.82278
"1286" "1910_4" "Uria_aalge" 10 0.0272863825294 -0.0417878220549333 0.0272863825294 0.0417878220549333 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 68.81361 68.81361
"1287" "1910_5" "Uria_aalge" 21 0.159907654120333 -0.0828329838661667 0.159907654120333 0.0828329838661667 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 68.81361 68.81361
"1288" "19104_1" "Poikilocarbo_gaimardi" 18 0.0349391170272333 -0.01068626801162 0.0349391170272333 0.01068626801162 NA "2_family" 2 30 1 1358.3 7.21398919682844 -44.433037 44.433037
"1289" "1911_1" "Uria_aalge" 18 0.000787026148296667 -0.0280197493686333 0.000787026148296667 0.0280197493686333 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 54.51222 54.51222
"1290" "19121_1" "Pygoscelis_adeliae" 18 0.04581064758799 -0.00523168046145033 0.04581064758799 0.00523168046145033 "no_fam" "1_no_fam" 1 7.4 2 4847.7 8.48625964464631 -60.722361 60.722361
"1291" "19121_2" "Pygoscelis_adeliae" 11 -0.338332136247 -0.173568641748333 0.338332136247 0.173568641748333 "no_fam" "1_no_fam" 1 7.4 2 4847.7 8.48625964464631 -60.722361 60.722361
"1292" "19122_1" "Pygoscelis_antarcticus" 18 0.0693513146897667 0.0260603785325667 0.0693513146897667 0.0260603785325667 "no_fam" "1_no_fam" 1 4.8 2 4146.1 8.32992341233823 -60.722361 60.722361
"1293" "19122_2" "Pygoscelis_antarcticus" 11 -0.00379078333116667 -0.0164393503315 0.00379078333116667 0.0164393503315 "no_fam" "1_no_fam" 1 4.8 2 4146.1 8.32992341233823 -60.722361 60.722361
"1294" "19123_1" "Pygoscelis_papua" 18 -0.00182533731581 -0.0310790066372333 0.00182533731581 0.0310790066372333 "no_fam" "1_no_fam" 1 5 2 5933 8.68828526625864 -60.722361 60.722361
"1295" "19123_2" "Pygoscelis_papua" 11 -0.00781272424763333 -0.0355770935159 0.00781272424763333 0.0355770935159 "no_fam" "1_no_fam" 1 5 2 5933 8.68828526625864 -60.722361 60.722361
"1296" "1914_1" "Uria_aalge" 19 -0.00467729942006667 -0.0158373727834367 0.00467729942006667 0.0158373727834367 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 58.381199 58.381199
"1297" "1916_2" "Uria_aalge" 25 -0.0647064219929333 -0.0414917826883333 0.0647064219929333 0.0414917826883333 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 60.46667 60.46667
"1298" "1917_1" "Uria_aalge" 19 0.0461823918841 -0.0130333940874933 0.0461823918841 0.0130333940874933 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 56.19389 56.19389
"1299" "1918_1" "Uria_aalge" 19 -0.025076842128 -0.02228148682084 0.025076842128 0.02228148682084 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 60.33333 60.33333
"1300" "1928_4" "Uria_lomvia" 10 0.0063763691061 -0.0327069312302967 0.0063763691061 0.0327069312302967 "no_fam" "1_no_fam" 1 51.9 3 964 6.87109129461055 68.81361 68.81361
"1301" "1928_5" "Uria_lomvia" 15 -0.0561342710307667 -0.0428088903738 0.0561342710307667 0.0428088903738 "no_fam" "1_no_fam" 1 51.9 3 964 6.87109129461055 68.81361 68.81361
"1302" "19393_1" "Anthus_spinoletta" 16 -0.0198293929671333 -0.01606025464348 0.0198293929671333 0.01606025464348 NA "1_no_fam" 1 23.4 3 23.9 3.17387845893747 41.82046 41.82046
"1303" "19396_1" "Athene_noctua" 16 -0.153416811240667 0.0106649431216867 0.153416811240667 0.0106649431216867 "no_fam" "1_no_fam" 1 31.8 1 168.9 5.12930682381375 41.82046 41.82046
"1304" "19408_1" "Columba_livia" 16 0.0105377409307667 -0.00327194219251333 0.0105377409307667 0.00327194219251333 "no_fam" "1_no_fam" 1 45.1 1 354.2 5.86986172534873 41.82046 41.82046
"1305" "19411_1" "Coracias_garrulus" 16 -0.148550488418 -0.0217167672519333 0.148550488418 0.0217167672519333 NA NA NA 37.5 3 146 4.98360662170834 41.82046 41.82046
"1306" "19415_1" "Coturnix_coturnix" 16 0.0450002092687333 -0.0433058004570667 0.0450002092687333 0.0433058004570667 "family" "2_family" 2 41 3 96.3 4.56746831880408 41.82046 41.82046
"1307" "19420_1" "Dryobates_minor" 16 0.38239969338 -0.0145816714792 0.38239969338 0.0145816714792 "no_fam" "1_no_fam" 1 27.4 1 19.8 2.98568193770049 41.82046 41.82046
"1308" "19428_1" "Estrilda_astrild" 16 0.0274737862313333 -0.0553171665523333 0.0274737862313333 0.0553171665523333 "family" "2_family" 2 16.8 1 8.3 2.11625551480255 41.82046 41.82046
"1309" "19439_1" "Leiothrix_lutea" 16 0.188195626576667 -0.0120817846884333 0.188195626576667 0.0120817846884333 NA "1_no_fam" 1 12.8 1 21.4 3.06339092202781 41.82046 41.82046
"1310" "19442_1" "Loxia_curvirostra" 16 0.314024059715667 -0.0716663787149 0.314024059715667 0.0716663787149 "no_fam" "1_no_fam" 1 37.6 2 38.3 3.6454498961866 41.82046 41.82046
"1311" "19447_1" "Monticola_saxatilis" 16 -0.161205198578533 -0.0286576806218633 0.161205198578533 0.0286576806218633 "no_fam" "1_no_fam" 1 36.2 3 50.3 3.91800507710569 41.82046 41.82046
"1312" "19448_1" "Monticola_solitarius" 16 -0.10537103703399 0.0389081400144667 0.10537103703399 0.0389081400144667 NA "1_no_fam" 1 29.5 2 53.7 3.98341300151482 41.82046 41.82046
"1313" "19452_1" "Myiopsitta_monachus" 16 0.03356449760633 -0.0447671558409333 0.03356449760633 0.0447671558409333 "family" "2_family" 2 43.8 1 120 4.78749174278205 41.82046 41.82046
"1314" "19464_1" "Phylloscopus_collybita" 16 0.0217883496164833 0.0127923689601 0.0217883496164833 0.0127923689601 "no_fam" "1_no_fam" 1 18.4 3 8.3 2.11625551480255 41.82046 41.82046
"1315" "19467_1" "Poecile_palustris" 16 -0.0493058816884667 -0.115289772438 0.0493058816884667 0.115289772438 "no_fam" "1_no_fam" 1 17.9 1 11.1 2.40694510831829 41.82046 41.82046
"1316" "19469_1" "Psittacula_krameri" 16 0.028265470301 0.0231867973281 0.028265470301 0.0231867973281 "no_fam" "1_no_fam" 1 47.7 1 116.1 4.75445188870385 41.82046 41.82046
"1317" "19471_1" "Pyrrhocorax_graculus" 16 -0.00986321158063333 0.0809254038198667 0.00986321158063333 0.0809254038198667 NA "2_family" 2 36.7 2 211 5.35185813347607 41.82046 41.82046
"1318" "19476_1" "Remiz_pendulinus" 16 -0.0336665476169333 0.0712450050273333 0.0336665476169333 0.0712450050273333 "no_fam" "1_no_fam" 1 19.4 3 9.3 2.23001440015921 41.82046 41.82046
"1319" "19490_1" "Tachymarptis_melba" 16 -0.0695693236941667 0.00348739831777667 0.0695693236941667 0.00348739831777667 "no_fam" "1_no_fam" 1 72.5 3 100.4 4.60916220725763 41.82046 41.82046
"1320" "19695_1" "Epthianura_albifrons" 12 -0.235493681901733 0.121647185793133 0.235493681901733 0.121647185793133 NA "1_no_fam" 1 22.9 1 13.3 2.58776403522771 -33.82611 33.82611
"1321" "19719_1" "Gyps_coprotheres" 11 0.509589514614667 -0.112048811263333 0.509589514614667 0.112048811263333 "no_fam" "1_no_fam" 1 37.5 1 8177 9.00908061416198 -30.662119 30.662119
"1322" "198_1" "Loxioides_bailleui" 21 0.0534557655913333 -0.0383690230614333 0.0534557655913333 0.0383690230614333 "coop_families" "3_coop_families" 3 20.2 1 37.8 3.63230910262554 19.59278 19.59278
"1323" "19825_1" "Alauda_razae" 16 0.129935888158667 -0.089881713567 0.129935888158667 0.089881713567 NA "1_no_fam" 1 21.1 1 21.9 3.08648663682246 16.618369 16.618369
"1324" "199_1" "Telespiza_cantans" 12 -0.2605732881282 0.00761942784956667 0.2605732881282 0.00761942784956667 "no_fam" "1_no_fam" 1 19.8 1 33.3 3.5055573969864 25.77056 25.77056
"1325" "199_2" "Telespiza_cantans" 15 -0.17729544633164 -0.00545912564983 0.17729544633164 0.00545912564983 "no_fam" "1_no_fam" 1 19.8 1 33.3 3.5055573969864 25.77056 25.77056
"1326" "200620_1" "Amazona_brasiliensis" 11 -0.232858207511033 0.04147049381247 0.232858207511033 0.04147049381247 NA NA NA 25 1 430 6.06378520868761 -25.3547 25.3547
"1327" "200621_1" "Amazona_brasiliensis" 11 -0.219216118667 0.0544375087964667 0.219216118667 0.0544375087964667 NA NA NA 25 1 430 6.06378520868761 -25.344 25.344
"1328" "200622_1" "Amazona_brasiliensis" 11 -0.756610141458 0.0438848855965333 0.756610141458 0.0438848855965333 NA NA NA 25 1 430 6.06378520868761 -25.51308 25.51308
"1329" "200623_1" "Amazona_brasiliensis" 11 0.0713655767246667 -0.0895365836826 0.0713655767246667 0.0895365836826 NA NA NA 25 1 430 6.06378520868761 -25.52028 25.52028
"1330" "200624_1" "Amazona_brasiliensis" 11 0.0760006462192333 -0.01814678037928 0.0760006462192333 0.01814678037928 NA NA NA 25 1 430 6.06378520868761 -25.8634 25.8634
"1331" "210000_1" "Conopophaga_peruviana" 14 -0.0471666395105 0.00907034201293333 0.0471666395105 0.00907034201293333 "no_fam" "1_no_fam" 1 17.1 1 23 3.13549421592915 -0.616666667 0.616666667
"1332" "210001_1" "Conopophaga_peruviana" 16 0.668439019879167 -0.0902199065659333 0.668439019879167 0.0902199065659333 "no_fam" "1_no_fam" 1 17.1 1 23 3.13549421592915 -0.616666667 0.616666667
"1333" "210002_1" "Gymnopithys_leucaspis" 19 0.2038998848661 -0.0236928593789333 0.2038998848661 0.0236928593789333 "no_fam" "1_no_fam" 1 10.8 1 27.2 3.30321697330195 -0.616666667 0.616666667
"1334" "210003_1" "Gymnopithys_leucaspis" 19 0.150078997457333 -0.0480775275372467 0.150078997457333 0.0480775275372467 "no_fam" "1_no_fam" 1 10.8 1 27.2 3.30321697330195 -0.616666667 0.616666667
"1335" "210004_1" "Hafferia_fortis" 11 -0.873265402375333 0.0837198677883333 0.873265402375333 0.0837198677883333 "family" "2_family" 2 10.7 1 45.9 3.8264651170665 -0.616666667 0.616666667
"1336" "210006_1" "Hylophylax_naevius" 19 -0.632205290552667 0.00852117357557667 0.632205290552667 0.00852117357557667 "family" "2_family" 2 14.1 1 14.2 2.65324196460721 -0.616666667 0.616666667
"1337" "210007_1" "Hylophylax_naevius" 19 -0.278662205740333 0.0504694783670333 0.278662205740333 0.0504694783670333 "family" "2_family" 2 14.1 1 14.2 2.65324196460721 -0.616666667 0.616666667
"1338" "210008_1" "Isleria_hauxwelli" 19 0.0903808003183 0.0646482158090333 0.0903808003183 0.0646482158090333 NA "2_family" 2 15.6 1 10.7 2.37024374146786 -0.616666667 0.616666667
"1339" "210009_1" "Isleria_hauxwelli" 19 0.408669552047667 -0.214075430367333 0.408669552047667 0.214075430367333 NA "2_family" 2 15.6 1 10.7 2.37024374146786 -0.616666667 0.616666667
"1340" "210010_1" "Myrmoborus_myotherinus" 9 -0.658140257623667 -0.0902276939820667 0.658140257623667 0.0902276939820667 "family" "2_family" 2 14.8 1 18.8 2.9338568698359 -0.616666667 0.616666667
"1341" "210011_1" "Myrmoborus_myotherinus" 9 -0.097232224828 -0.0491098008689333 0.097232224828 0.0491098008689333 "family" "2_family" 2 14.8 1 18.8 2.9338568698359 -0.616666667 0.616666667
"1342" "210012_1" "Pithys_albifrons" 19 -0.306040225321333 -0.0385981244981667 0.306040225321333 0.0385981244981667 "family" "2_family" 2 15.6 1 19.5 2.9704144655697 -0.616666667 0.616666667
"1343" "210013_1" "Pithys_albifrons" 19 0.278881242620333 0.0120559679835333 0.278881242620333 0.0120559679835333 "family" "2_family" 2 15.6 1 19.5 2.9704144655697 -0.616666667 0.616666667
"1344" "210014_1" "Willisornis_poecilinotus" 19 0.288934231618867 0.02108395699855 0.288934231618867 0.02108395699855 "no_fam" "1_no_fam" 1 16.3 1 18.4 2.91235066461494 -0.616666667 0.616666667
"1345" "210015_1" "Willisornis_poecilinotus" 19 -0.548602003500333 0.0301525580051667 0.548602003500333 0.0301525580051667 "no_fam" "1_no_fam" 1 16.3 1 18.4 2.91235066461494 -0.616666667 0.616666667
"1346" "21271_1" "Gyps_bengalensis" 12 -0.0017341590545 -0.00323064398266667 0.0017341590545 0.00323064398266667 NA NA NA 38.8 1 4385 8.38594490480628 13.936419 13.936419
"1347" "21272_1" "Gyps_bengalensis" 10 -0.0128582443619333 0.0183472968914333 0.0128582443619333 0.0183472968914333 NA NA NA 38.8 1 4385 8.38594490480628 13.402765 13.402765
"1348" "21273_1" "Gyps_bengalensis" 12 -0.00466660108878 0.00115161915477333 0.00466660108878 0.00115161915477333 NA NA NA 38.8 1 4385 8.38594490480628 14.120054 14.120054
"1349" "21274_1" "Gyps_bengalensis" 12 0.006297108118 0.00814231020308 0.006297108118 0.00814231020308 NA NA NA 38.8 1 4385 8.38594490480628 13.505754 13.505754
"1350" "21275_1" "Gyps_bengalensis" 11 -0.0365679920507667 0.0095303729651 0.0365679920507667 0.0095303729651 NA NA NA 38.8 1 4385 8.38594490480628 12.754032 12.754032
"1351" "21276_1" "Gyps_tenuirostris" 12 0.0114103830271333 -0.000512693670921633 0.0114103830271333 0.000512693670921633 NA NA NA 37.2 1 5515 8.6152269316876 14.003241 14.003241
"1352" "21277_1" "Gyps_tenuirostris" 12 -0.0480852480072 0.00432813510673 0.0480852480072 0.00432813510673 NA NA NA 37.2 1 5515 8.6152269316876 13.441567 13.441567
"1353" "21278_1" "Gyps_tenuirostris" 12 0.00326118257214 0.000600455942623333 0.00326118257214 0.000600455942623333 NA NA NA 37.2 1 5515 8.6152269316876 14.169092 14.169092
"1354" "21279_1" "Gyps_tenuirostris" 12 -0.00707195040806667 0.00630632366557333 0.00707195040806667 0.00630632366557333 NA NA NA 37.2 1 5515 8.6152269316876 13.517126 13.517126
"1355" "21280_1" "Gyps_tenuirostris" 12 0.00649373527993333 0.00844984393892 0.00649373527993333 0.00844984393892 NA NA NA 37.2 1 5515 8.6152269316876 12.809974 12.809974
"1356" "21281_1" "Sarcogyps_calvus" 12 0.0089638344758 -0.00201134141738 0.0089638344758 0.00201134141738 NA NA NA 44 1 4469.9 8.40512131599272 13.923863 13.923863
"1357" "21282_1" "Sarcogyps_calvus" 12 -0.0254428641262287 0.00067133335427 0.0254428641262287 0.00067133335427 NA NA NA 44 1 4469.9 8.40512131599272 13.411494 13.411494
"1358" "21283_1" "Sarcogyps_calvus" 12 -0.0685823694781967 0.00643764249731 0.0685823694781967 0.00643764249731 NA NA NA 44 1 4469.9 8.40512131599272 14.17496 14.17496
"1359" "21284_1" "Sarcogyps_calvus" 12 -0.0413084341077333 0.000131122206183333 0.0413084341077333 0.000131122206183333 NA NA NA 44 1 4469.9 8.40512131599272 13.508381 13.508381
"1360" "21285_1" "Sarcogyps_calvus" 12 -0.0374861013433 0.00312676478831667 0.0374861013433 0.00312676478831667 NA NA NA 44 1 4469.9 8.40512131599272 12.81767 12.81767
"1361" "21317_1" "Phalacrocorax_nigrogularis" 10 0.381280268640367 0.515795156452 0.381280268640367 0.515795156452 "no_fam" "1_no_fam" 1 42.2 1 1560 7.35244110024358 24.156466 24.156466
"1362" "2161_5" "Spheniscus_mendiculus" 10 0.0547905604103333 -0.0199684641480333 0.0547905604103333 0.0199684641480333 "no_fam" "1_no_fam" 1 4.8 2 1921.9 7.56106955904036 0 0
"1363" "2162_1" "Sternula_albifrons" 25 -0.00210831716033333 0.089036769472 0.00210831716033333 0.089036769472 NA NA NA 69.8 3 57 4.04305126783455 -38 38
"1364" "2172_1" "Uria_aalge" 16 0.0173357595567333 -0.0151892186069 0.0173357595567333 0.0151892186069 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 58.65 58.65
"1365" "2283_1" "Aptenodytes_patagonicus" 10 1.430904752128e-06 3.90342756299667e-07 1.430904752128e-06 3.90342756299667e-07 "no_fam" "1_no_fam" 1 3.7 2 11731.1 9.36999871389186 -54.61667 54.61667
"1366" "22867_2" "Phoebetria_fusca" 11 0.374830473369 -0.163053701513 0.374830473369 0.163053701513 "no_fam" "1_no_fam" 1 68.3 2 2553.7 7.84529856688974 -46.916667 46.916667
"1367" "22903_1" "Rissa_brevirostris" 28 0.0281986555586 -0.00730336092233667 0.0281986555586 0.00730336092233667 NA NA NA 62.2 2 377 5.93224518744801 55 55
"1368" "22908_1" "Phoenicopterus_roseus" 12 1.08737864771 0.592618275233333 1.08737864771 0.592618275233333 NA NA NA 41.6 2 3031.6 8.01684581193787 38.59591 38.59591
"1369" "22919_1" "Phalacrocorax_carbo" 17 -0.0431779242922667 0.0276777692878933 0.0431779242922667 0.0276777692878933 "no_fam" "1_no_fam" 1 37.1 2 2529 7.83557924666997 41.935725 41.935725
"1370" "2292_3" "Diomedea_exulans" 26 0.0418837435900667 -0.00481404326081667 0.0418837435900667 0.00481404326081667 "no_fam" "1_no_fam" 1 56.4 2 6961.3 8.84812151749615 -54.00444 54.00444
"1371" "22955_1" "Anas_platyrhynchos" 9 0.349862121534667 0.0113725937863 0.349862121534667 0.0113725937863 "no_fam" "1_no_fam" 1 50.7 2 843.4 6.73744134131246 34.230328 34.230328
"1372" "22956_1" "Aythya_ferina" 9 -0.0411450277833333 0.0855905452393167 0.0411450277833333 0.0855905452393167 "no_fam" "1_no_fam" 1 50.1 1 823 6.71295620067707 34.230328 34.230328
"1373" "22958_1" "Mareca_strepera" 9 0.3782268333288 0.0481291135522 0.3782268333288 0.0481291135522 "no_fam" "1_no_fam" 1 54.8 2 915.6 6.81957958807841 34.230328 34.230328
"1374" "22959_1" "Netta_rufina" 9 -0.0025082513466 -0.1063956518558 0.0025082513466 0.1063956518558 "no_fam" "1_no_fam" 1 47.5 2 1118 7.01929665371504 34.230328 34.230328
"1375" "22960_1" "Marmaronetta_angustirostris" 9 0.790438690846667 0.0618953722555 0.790438690846667 0.0618953722555 NA NA NA 47.7 2 477 6.16751649088834 34.230328 34.230328
"1376" "22977_1" "Pelecanus_crispus" 21 0.0606125958134333 -0.0323264101283933 0.0606125958134333 0.0323264101283933 NA "1_no_fam" 1 43.3 2 9512.1 9.16031995135152 44.11384 44.11384
"1377" "22977_3" "Pelecanus_crispus" 15 0.0153949094527 -0.0302595225306233 0.0153949094527 0.0302595225306233 NA "1_no_fam" 1 43.3 2 9512.1 9.16031995135152 44.11384 44.11384
"1378" "22979_1" "Pelecanus_onocrotalus" 15 0.0291312989386667 0.0512478403768333 0.0291312989386667 0.0512478403768333 NA "1_no_fam" 1 42.1 2 9322.3 9.14016465835007 40.759002 40.759002
"1379" "22980_1" "Pelecanus_crispus" 15 0.0427928442334667 0.0395754404413333 0.0427928442334667 0.0395754404413333 NA "1_no_fam" 1 43.3 2 9512.1 9.16031995135152 40.759002 40.759002
"1380" "22997_1" "Tringa_glareola" 9 -0.244723841573333 -0.00529827095393333 0.244723841573333 0.00529827095393333 "no_fam" "1_no_fam" 1 48.4 3 62.1 4.12874598893943 42.577798 42.577798
"1381" "2300_1" "Megadyptes_antipodes" 29 -0.112495535377333 -0.0435245514825667 0.112495535377333 0.0435245514825667 "no_fam" "1_no_fam" 1 7.1 1 5326.2 8.58039331730233 -45.866667 45.866667
"1382" "23003_1" "Aquila_fasciata" 15 0.0052639042866 0.00453824842677033 0.0052639042866 0.00453824842677033 "family" "2_family" 2 37.3 2 1936.5 7.56863749895481 43.63841 43.63841
"1383" "23004_1" "Chlidonias_hybrida" 15 -0.0030257919823 -0.0170697589386933 0.0030257919823 0.0170697589386933 NA "1_no_fam" 1 63.6 3 83.7 4.42723897749543 46.387582 46.387582
"1384" "23005_1" "Chlidonias_niger" 15 -0.0144627259149667 -0.0318871389703333 0.0144627259149667 0.0318871389703333 NA NA NA 62.1 3 65.3 4.17899203628239 46.387582 46.387582
"1385" "23006_1" "Fratercula_arctica" 15 -0.118028813521933 0.0029254487089 0.118028813521933 0.0029254487089 "no_fam" "1_no_fam" 1 51.6 3 593 6.38519439899773 48.26541 48.26541
"1386" "23007_2" "Gelochelidon_nilotica" 9 0.264953135159667 0.0560376900150667 0.264953135159667 0.0560376900150667 "no_fam" "1_no_fam" 1 65.8 3 218.3 5.3858702635559 46.086916 46.086916
"1387" "23011_1" "Neophron_percnopterus" 12 -0.04165438003538 -0.000320209846303333 0.04165438003538 0.000320209846303333 "family" "2_family" 2 48 3 2082 7.64108424917491 43.63841 43.63841
"1388" "23012_1" "Oxyura_jamaicensis" 11 0.620146162496333 -0.231182671994333 0.620146162496333 0.231182671994333 "no_fam" "1_no_fam" 1 41.9 1 608.2 6.41050377524326 46.387582 46.387582
"1389" "23013_1" "Thalasseus_sandvicensis" 12 -0.04305249325509 0.0276947686481667 0.04305249325509 0.0276947686481667 "family" "2_family" 2 69.3 3 199.8 5.29731686621445 46.387582 46.387582
"1390" "23014_1" "Uria_aalge" 15 -0.0551102766096433 -0.0146295607634667 0.0551102766096433 0.0146295607634667 "no_fam" "1_no_fam" 1 57.5 3 991.9 6.89962229575195 48.26541 48.26541
"1391" "23016_1" "Anser_anser" 12 0.0494820361536 -0.0347075395440467 0.0494820361536 0.0347075395440467 "family" "2_family" 2 47.2 3 3302.4 8.10240475584719 46.387582 46.387582
"1392" "23017_1" "Ciconia_nigra" 12 -0.010005648804 0.0455947909181667 0.010005648804 0.0455947909181667 NA "1_no_fam" 1 43.1 3 2926 7.98139158158007 46.387582 46.387582
"1393" "23018_1" "Falco_naumanni" 15 0.07151034031635 -0.0285810320316333 0.07151034031635 0.0285810320316333 "no_fam" "1_no_fam" 1 53.9 3 152.1 5.02453819926525 46.086916 46.086916
"1394" "23019_1" "Gypaetus_barbatus" 15 -0.0025984119804 0.00481446417009667 0.0025984119804 0.00481446417009667 "family" "2_family" 2 49.5 2 5695 8.64734387588128 43.569587 43.569587
"1395" "23021_2" "Ichthyaetus_melanocephalus" 12 0.169321124226 -0.090679148604 0.169321124226 0.090679148604 NA NA NA 57.1 2 256 5.54517744447956 46.387582 46.387582
"1396" "23022_1" "Morus_bassanus" 15 0.051007191579 -0.00310987020454 0.051007191579 0.00310987020454 "no_fam" "1_no_fam" 1 62.1 2 2998.7 8.00593414040089 47.727404 47.727404
"1397" "23024_1" "Phoenicopterus_roseus" 15 -0.118657448323667 0.0345739482966333 0.118657448323667 0.0345739482966333 NA NA NA 41.6 2 3031.6 8.01684581193787 46.086916 46.086916
"1398" "23025_1" "Platalea_leucorodia" 15 0.0480887771214 0.0379033385269333 0.0480887771214 0.0379033385269333 "no_fam" "1_no_fam" 1 40.4 2 1868 7.53262361878879 46.086916 46.086916
